,movieId,title,directors,writers,stars,year,certificate,length (min),Storyline,languages,Oscars,genres,popularity,Rating
83,100,City Hall ,['harold_becker'],"['ken_lipper', 'paul_schrader', 'nicholas_pileggi']","['al_pacino', 'john_cusack', 'bridget_fonda']",1996,R,111,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",['English'],,"['Drama', 'Thriller']",unpopular,Low_rated
84,97,"Hate (Haine, La) ",['mathieu_kassovitz'],['mathieu_kassovitz'],"['vincent_cassel', 'hubert_koundé', 'saïd_taghmaoui']",1995,Not Rated,98,24 hours in the lives of three young men in the French suburbs the day after a violent riot.,['French'],,"['Crime', 'Drama']",popular,High_rated
85,103,Unforgettable ,['john_dahl'],['bill_geddie'],"['ray_liotta', 'linda_fiorentino', 'peter_coyote']",1996,R,117,A Seattle medical examiner uses an experimental memory transference drug to unravel the mystery surrounding his Wife's brutal murder.,"['English ', ' Spanish']",,"['Mystery', 'Sci-Fi', 'Thriller']",unpopular,Low_rated
86,96,In the Bleak Midwinter ,['kenneth_branagh'],['kenneth_branagh'],"['michael_maloney', 'richard_briers', 'hetta_charnley']",1995,R,99,"A group of theatre actors plays ""Hamlet"" in a provincial village, faced with their own temptations, disappointments, and joys.",['English'],,"['Comedy', 'Drama']",unpopular,High_rated
87,99,Heidi Fleiss: Hollywood Madam ,['nick_broomfield'],[],"['nick_broomfield', 'nina_xining_zuo', 'madam_alex']",1995,Not Rated,106,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the inte... Read all",['English'],,['Documentary'],unpopular,Low_rated
88,101,Bottle Rocket ,['wes_anderson'],"['owen_wilson', 'wes_anderson']","['luke_wilson', 'owen_wilson', 'ned_dowd']",1996,R,91,Three friends plan to pull off a simple robbery and go on the run.,"['English ', ' Spanish']",,"['Adventure', 'Comedy', 'Crime', 'Romance']",popular,High_rated
89,107,Muppet Treasure Island ,['brian_henson'],"['robert_louis_stevenson', 'jerry_juhl', 'kirk_r._thatcher']","['tim_curry', 'billy_connolly', 'jennifer_saunders']",1996,G,99,"The Muppets set sail in search of treasure, with Jim Hawkins and Long John Silver.",['English'],,"['Adventure', 'Children', 'Comedy', 'Musical']",popular,High_rated
90,105,The Bridges of Madison County,['clint_eastwood'],"['richard_lagravenese', 'robert_james_waller']","['clint_eastwood', 'meryl_streep', 'annie_corley']",1995,PG-13,135,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,['English'],Nominated,"['Drama', 'Romance']",popular,High_rated
91,102,Mr. Wrong ,['nick_castle'],"['chris_matheson', 'kerry_ehrin', 'craig_munson']","['ellen_degeneres', 'bill_pullman', 'joan_cusack']",1996,PG-13,96,"A lonely single woman finds the seemingly-perfect man to date, but soon regrets it when his deranged, possessive other personality emerges and she cannot convince anyone else of his Jekyll-a... Read all",['English'],,['Comedy'],unpopular,Low_rated
92,104,Happy Gilmore ,['dennis_dugan'],"['tim_herlihy', 'adam_sandler']","['adam_sandler', 'christopher_mcdonald', 'julie_bowen']",1996,PG-13,92,A rejected hockey player puts his skills to the golf course to save his grandmother's house.,['English'],,['Comedy'],popular,High_rated
93,106,Nobody Loves Me (Keiner liebt mich) ,['doris_dörrie'],['doris_dörrie'],"['maria_schrader', 'pierre_sanoussi-bliss', 'michael_von_au']",1994,,104,"On the brink of her 30th birthday, Fanny feels the door to marital happiness closing on her. She is obsessed with death and even visits evening classes on dying, so it seems fitting that she... Read all",['German'],,"['Comedy', 'Drama']",unpopular,High_rated
94,108,Catwalk ,['robert_leacock'],[],"['christy_turlington', 'azzedine_alaïa', 'giorgio_armani']",1995,,95,"A camera follows model Christy Turlington through the spring fashion shows in Milan, Paris, and New York in 1994. She and others dash from one designer's unveilings to another. Extended foot... Read all",['English'],,['Documentary'],unpopular,High_rated
95,110,Braveheart ,['mel_gibson'],['randall_wallace'],"['mel_gibson', 'sophie_marceau', 'patrick_mcgoohan']",1995,R,178,Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.,"['English ', ' French ', ' Latin ', ' Gaelic ', ' Italian']",Won,"['Action', 'Drama', 'War']",popular,High_rated
96,116,Anne Frank Remembered ,['jon_blair'],"['jon_blair', 'anne_frank']","['kenneth_branagh', 'glenn_close', 'isa_baschwitz']",1995,PG,117,"Using previously unreleased archival material in addition to contemporary interviews, this academy award-winning documentary tells the story of the Frank family and presents the first fully-... Read all","['English ', ' German ', ' Dutch']",Won,['Documentary'],unpopular,High_rated
97,111,Taxi Driver ,['martin_scorsese'],['paul_schrader'],"['robert_de_niro', 'jodie_foster', 'cybill_shepherd']",1976,R,114,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action.","['English ', ' Spanish']",Nominated,"['Crime', 'Drama', 'Thriller']",popular,High_rated
98,113,Before and After ,['barbet_schroeder'],"['rosellen_brown', 'ted_tally']","['meryl_streep', 'liam_neeson', 'edward_furlong']",1996,PG-13,108,Two parents deal with the effects when their son is accused of murdering his girlfriend.,['English'],,"['Drama', 'Mystery']",unpopular,Low_rated
99,119,"Steal Big, Steal Little ",['andrew_davis'],"['andrew_davis', 'teresa_tucker-davies', 'frank_ray_perilli']","['andy_garcia', 'alan_arkin', 'rachel_ticotin']",1995,PG-13,135,"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So ... Read all",['English'],,['Comedy'],unpopular,Low_rated
100,112,Rumble in the Bronx (Hont faan kui) ,['stanley_tong'],"['edward_tang', 'fibe_ma']","['jackie_chan', 'anita_mui', 'françoise_yip']",1995,R,87,A young man visiting and helping his uncle in New York City finds himself forced to fight a street gang and the mob with his martial art skills.,"['Cantonese ', ' English']",,"['Action', 'Adventure', 'Comedy', 'Crime']",popular,High_rated
101,122,Boomerang ,['reginald_hudlin'],"['barry_w._blaustein', 'david_sheffield', 'eddie_murphy']","['eddie_murphy', 'robin_givens', 'halle_berry']",1992,R,117,A successful executive and womanizer finds his lifestyle choices have turned back on him when his new female boss turns out to be an even bigger deviant than he is.,"['English ', ' French']",,"['Comedy', 'Romance']",popular,Low_rated
102,117,The Young Poisoner's Handbook,['benjamin_ross'],"['jeff_rawle', 'benjamin_ross']","[""hugh_o'conor"", 'antony_sher', 'tobias_arnold']",1995,R,99,"This film is based on a true story about a British teenager who allegedly poisoned family, friends, and co-workers. Graham is highly intelligent, but completely amoral. He becomes interested... Read all",['English'],,"['Crime', 'Drama']",unpopular,High_rated
103,125,Flirting With Disaster ,['david_o._russell'],['david_o._russell'],"['ben_stiller', 'patricia_arquette', 'téa_leoni']",1996,R,92,"A young man, his wife, and his incompetent case worker travel across country to find his birth parents.",['English'],,['Comedy'],unpopular,High_rated
104,118,If Lucy Fell ,['eric_schaeffer'],"['eric_schaeffer', 'tony_spiridakis']","['sarah_jessica_parker', 'eric_schaeffer', 'ben_stiller']",1996,R,92,Two NYC roommates have a pact to jump off Brooklyn Bridge if they haven't found life partners before she's 30. That's less than a month away.,['English'],,"['Comedy', 'Romance']",unpopular,Low_rated
105,121,The Boys of St. Vincent,['john_n._smith'],"['des_walsh', 'john_n._smith', 'sam_grana']","['henry_czerny', 'johnny_morina', 'brian_dooley']",1992,,93,The true story of boys being sexually abused at their orphanage ran by a religious community in Newfoundland.,['English'],,['Drama'],unpopular,High_rated
106,123,Chungking Express (Chung Hing sam lam) ,['kar-wai_wong'],['kar-wai_wong'],"['brigitte_lin', 'takeshi_kaneshiro', 'tony_leung_chiu-wai']",1994,PG-13,102,"Two melancholic Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal waitress at a late-night restaurant he frequents.","['Cantonese ', ' English ', ' Japanese ', ' Hindi ', ' Mandarin ', ' Punjabi ', ' Urdu']",,"['Drama', 'Mystery', 'Romance']",popular,High_rated
107,132,Jade ,['william_friedkin'],['joe_eszterhas'],"['david_caruso', 'linda_fiorentino', 'chazz_palminteri']",1995,R,95,"A bright assistant D.A. investigates a gruesome hatchet murder and hides a clue he found at the crime scene. Under professional threats and an attempt on his life, he goes on heartbroken bec... Read all",['English'],,['Thriller'],unpopular,Low_rated
108,129,Pie in the Sky ,['bryan_gordon'],['bryan_gordon'],"['josh_charles', 'anne_heche', 'john_goodman']",1995,R,95,A whimsical saga of a young man whose two life-consuming passions are unraveling traffic gridlock and an avant-garde dancer. A romantic comedy.,['English'],,"['Comedy', 'Romance']",unpopular,Low_rated
109,128,Jupiter's Wife ,['michel_negroponte'],"['gabriel_morgan', 'michel_negroponte']","['maggie_cogan', 'katina_pendleton']",1995,Not Rated,87,"Michel Negroponte, a documentary filmmaker, meets Maggie one day in Central Park. Maggie claims to be married to the god Jupiter and the daughter of actor Robert Ryan. Michel gets to know Ma... Read all",['English'],,['Documentary'],unpopular,High_rated
110,140,Up Close and Personal ,['jon_avnet'],"['joan_didion', 'john_gregory_dunne', 'alanna_nash']","['robert_redford', 'michelle_pfeiffer', 'stockard_channing']",1996,PG-13,124,"An ambitious young woman, determined to build a career in television journalism, gets good advice from her first boss, and they fall in love.","['English ', ' Spanish']",Nominated,"['Drama', 'Romance']",unpopular,Low_rated
111,141,The Birdcage,['mike_nichols'],"['jean_poiret', 'francis_veber', 'édouard_molinaro']","['robin_williams', 'nathan_lane', 'gene_hackman']",1996,R,117,A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancée's right-wing moralistic parents.,['English'],Nominated,['Comedy'],popular,High_rated
112,126,The NeverEnding Story III,['peter_macdonald'],"['jeff_lieberman', 'karin_howard', 'michael_ende']","['jason_james_richter', 'melody_kay', 'jack_black']",1994,G,95,A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.,['English'],,"['Adventure', 'Children', 'Fantasy']",unpopular,Low_rated
113,135,Down Periscope ,['david_s._ward'],"['hugh_wilson', 'andrew_kurtzman', 'eliot_wald']","['kelsey_grammer', 'lauren_holly', 'rob_schneider']",1996,PG-13,92,"Lt. Cmdr. Tom Dodge is assigned as Captain to the USS Stingray, an old diesel driven submarine that has seen better days.",['English'],,['Comedy'],popular,Low_rated
114,144,The Brothers McMullen,['edward_burns'],['edward_burns'],"['jack_mulcahy', 'michael_mcglone', 'edward_burns']",1995,R,98,"Three Irish Catholic brothers from Long Island struggle to deal with love, marriage, and infidelity.",['English'],,['Comedy'],unpopular,Low_rated
115,145,Bad Boys ,['michael_bay'],"['george_gallo', 'michael_barrie', 'jim_mulholland']","['will_smith', 'martin_lawrence', 'lisa_boyle']",1995,R,119,Two hip detectives protect a witness to a murder while investigating a case of stolen heroin from the evidence storage room from their police precinct.,"['English ', ' Persian']",,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",popular,High_rated
116,147,The Basketball Diaries,['scott_kalvert'],"['jim_carroll', 'bryan_goluboff']","['leonardo_dicaprio', 'lorraine_bracco', 'marilyn_sokol']",1995,R,102,A teenager finds his dreams of becoming a basketball star threatened after he free falls into the harrowing world of drug addiction.,['English'],,['Drama'],popular,High_rated
117,137,Man of the Year ,['dirk_shafer'],['dirk_shafer'],"['vivian_paxton', 'claudette_sutherland', 'michael_ornstein']",1995,,86,"Mockumentary look at Playgirl Magazine centerfold and 1992 Man of the Year, Dirk Shafer, who kept it a secret from the magazine that he is gay. Most of the film is a fictionalized retelling ... Read all","['English ', ' Yiddish']",,['Documentary'],unpopular,Low_rated
118,149,Amateur ,['hal_hartley'],['hal_hartley'],"['isabelle_huppert', 'martin_donovan', 'elina_löwensohn']",1994,R,105,"An amnesiac wakes up on an NYC alley. He meets Isabelle, an ex nun now erotic writer, at a diner and follows her home. She helps him find his identity. Then there's Sofia, the porn star.",['English'],,"['Crime', 'Drama', 'Thriller']",unpopular,High_rated
119,150,Apollo 13 ,['ron_howard'],"['jim_lovell', 'jeffrey_kluger', 'william_broyles_jr.']","['tom_hanks', 'bill_paxton', 'kevin_bacon']",1995,PG,140,NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.,['English'],Won,"['Adventure', 'Drama', 'IMAX']",popular,High_rated
120,152,The Addiction,['abel_ferrara'],['nicholas_st._john'],"['lili_taylor', 'christopher_walken', 'annabella_sciorra']",1995,Not Rated,82,"A New York philosophy grad student turns into a vampire after getting bitten by one, and then tries to come to terms with her new lifestyle and frequent craving for human blood.",['English'],,"['Drama', 'Horror']",unpopular,Low_rated
121,148,"Awfully Big Adventure, An ",['mike_newell'],"['beryl_bainbridge', 'charles_wood']","['hugh_grant', 'alan_rickman', 'georgina_cates']",1995,R,112,"Set right after World War II, a naive teenage girl joins a shabby theatre troupe in Liverpool. During a winter production of Peter Pan, the play quickly turns into a dark metaphor for youth ... Read all",['English'],,['Drama'],unpopular,Low_rated
122,153,Batman Forever ,['joel_schumacher'],"['bob_kane', 'lee_batchler', 'janet_scott_batchler']","['val_kilmer', 'tommy_lee_jones', 'jim_carrey']",1995,PG-13,121,"Batman must battle former district attorney Harvey Dent, who is now Two-Face and Edward Nygma, The Riddler with help from an amorous psychologist and a young circus acrobat who becomes his s... Read all",['English'],Nominated,"['Action', 'Adventure', 'Comedy', 'Crime']",popular,Low_rated
